elapsed_s,x,y,yaw,ball_x,ball_y,ball_captured,bot_mode,steering_state,direction,speed,rotation,kick,dribbler
1.4597403660000055,1119.3001708984375,364.9088134765625,0.44140467047691345,,,False,DEFENCE,False,54.02285403377955,0,0,False,False
1.4620957490000137,1119.302734375,364.8997497558594,0.4424259066581726,,,False,DEFENCE,False,54.023483411918136,0,0,False,False
1.463494563999916,1119.2835693359375,364.9253234863281,0.4424225687980652,,,False,DEFENCE,False,54.02088620571921,0,0,False,False
1.4668055129999402,1119.2711181640625,364.92315673828125,0.44298604130744934,,,False,DEFENCE,False,54.020137414369714,0,0,False,False
1.468435609999915,1119.275146484375,364.9124755859375,0.44470274448394775,,,False,DEFENCE,False,54.02094846872167,0,0,False,False
1.4698626269999977,1119.2791748046875,364.92889404296875,0.4430925250053406,,,False,DEFENCE,False,54.02040527287357,0,0,False,False
1.4712696089999326,1119.2894287109375,364.9221496582031,0.4408917725086212,,,False,DEFENCE,False,54.02144814626639,0,0,False,False
1.4726662389999774,1119.2935791015625,364.9315490722656,0.43881911039352417,,,False,DEFENCE,False,54.02126412366707,0,0,False,False
1.4740888489999406,1119.291015625,364.9210205078125,0.4416622221469879,,,False,DEFENCE,False,54.021613809994435,0,0,False,False
1.4755004419999977,1119.2960205078125,364.92620849609375,0.4414846897125244,,,False,DEFENCE,False,54.021699069816606,0,0,False,False
1.4769008129999293,1119.2935791015625,364.93072509765625,0.4383447468280792,,,False,DEFENCE,False,54.02130530083213,0,0,False,False
1.4786641779999172,1119.2734375,364.9315185546875,0.4384600520133972,,,False,DEFENCE,False,54.019879188713645,0,0,False,False
1.4816708509999899,1119.2921142578125,364.94024658203125,0.4365932047367096,,,False,DEFENCE,False,54.02072863524175,0,0,False,False
1.4840254370000139,1119.291748046875,364.9481506347656,0.4341151714324951,,,False,DEFENCE,False,54.02030841765029,0,0,False,False
1.4854203830000188,1119.29443359375,364.9442443847656,0.4294682741165161,,,False,DEFENCE,False,54.02068850102339,0,0,False,False
1.486822716000006,1119.290771484375,364.9598083496094,0.42823073267936707,,,False,DEFENCE,False,54.019658579912324,0,0,False,False
1.488214735999918,1119.3016357421875,364.9587097167969,0.42765238881111145,,,False,DEFENCE,False,54.02046136288679,0,0,False,False
1.4896330689999786,1119.28173828125,364.9786071777344,0.4230618476867676,,,False,DEFENCE,False,54.01809721657466,0,0,False,False
1.4910477539999647,1119.2950439453125,364.9631652832031,0.4240155518054962,,,False,DEFENCE,False,54.019784916182395,0,0,False,False
1.4936023449999993,1119.2994384765625,364.95849609375,0.42744699120521545,,,False,DEFENCE,False,54.02032078208805,0,0,False,False
1.4950155669999958,1119.285888671875,364.98431396484375,0.42800042033195496,,,False,DEFENCE,False,54.01809769296592,0,0,False,False
1.4964288630000055,1119.2860107421875,364.9888610839844,0.4271601438522339,,,False,DEFENCE,False,54.01787882746863,0,0,False,False
1.497845343999984,1119.2962646484375,364.99176025390625,0.42755773663520813,,,False,DEFENCE,False,54.018439791143436,0,0,False,False
1.4992418819999784,1119.30224609375,365.00311279296875,0.42798087000846863,,,False,DEFENCE,False,54.018284136793255,0,0,False,False
